Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,ConcreteCompressiveStrength
168.0,42.099998,163.800003,121.800003,5.7,1058.699951,780.099976,28.0,"[20.9599992, 30.927999]"
287.299988,120.5,93.900002,187.600006,9.2,904.400024,695.900024,28.0,"[39.0199996, 50.5139982]"
212.5,0.0,100.400002,159.300003,8.7,1007.7999880000001,903.599976,28.0,"[30.927999, 39.0199996]"
480.0,0.0,0.0,192.0,0.0,936.2000119999999,712.200012,3.0,"[20.9599992, 30.927999]"
277.0,116.800003,91.0,190.600006,7.0,946.5,665.599976,28.0,"[39.0199996, 50.5139982]"
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,"[2.33, 20.9599992]"
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,"[39.0199996, 50.5139982]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56.0,"[50.5139982, 82.599998]"
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,"[50.5139982, 82.599998]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,3.0,"[30.927999, 39.0199996]"
388.600006,97.099998,0.0,157.899994,12.1,852.099976,925.7000119999999,3.0,"[20.9599992, 30.927999]"
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,"[39.0199996, 50.5139982]"
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,"[20.9599992, 30.927999]"
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,3.0,"[20.9599992, 30.927999]"
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,56.0,"[30.927999, 39.0199996]"
424.0,22.0,132.0,178.0,8.5,882.0,750.0,3.0,"[30.927999, 39.0199996]"
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,"[20.9599992, 30.927999]"
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,"[30.927999, 39.0199996]"
312.700012,0.0,0.0,178.100006,8.0,999.7000119999999,822.200012,28.0,"[20.9599992, 30.927999]"
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,"[30.927999, 39.0199996]"
190.300003,0.0,125.199997,166.600006,9.9,1079.0,798.900024,14.0,"[2.33, 20.9599992]"
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,"[20.9599992, 30.927999]"
178.0,129.800003,118.599998,179.899994,3.6,1007.2999880000001,746.799988,100.0,"[39.0199996, 50.5139982]"
297.799988,137.199997,106.900002,201.300003,6.0,878.400024,655.299988,28.0,"[50.5139982, 82.599998]"
143.800003,136.300003,106.199997,178.100006,7.5,941.5,774.299988,28.0,"[20.9599992, 30.927999]"
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,"[39.0199996, 50.5139982]"
220.80000299999998,147.199997,0.0,185.699997,0.0,1055.0,744.299988,28.0,"[20.9599992, 30.927999]"
150.699997,0.0,185.300003,166.699997,15.6,1074.5,678.0,28.0,"[2.33, 20.9599992]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,91.0,"[50.5139982, 82.599998]"
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,"[39.0199996, 50.5139982]"
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,"[20.9599992, 30.927999]"
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,"[20.9599992, 30.927999]"
145.399994,0.0,178.899994,201.699997,7.8,824.0,868.7000119999999,28.0,"[2.33, 20.9599992]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28.0,"[50.5139982, 82.599998]"
213.69999700000002,98.099998,24.5,181.699997,6.9,1065.800049,785.400024,3.0,"[2.33, 20.9599992]"
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,"[20.9599992, 30.927999]"
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,"[50.5139982, 82.599998]"
333.0,0.0,0.0,192.0,0.0,931.2000119999999,842.599976,90.0,"[39.0199996, 50.5139982]"
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,"[2.33, 20.9599992]"
286.299988,200.899994,0.0,144.699997,11.2,1004.599976,803.700012,91.0,"[50.5139982, 82.599998]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,91.0,"[50.5139982, 82.599998]"
159.100006,186.699997,0.0,175.600006,11.3,989.599976,788.900024,28.0,"[30.927999, 39.0199996]"
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,"[20.9599992, 30.927999]"
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,"[2.33, 20.9599992]"
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,"[30.927999, 39.0199996]"
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,"[20.9599992, 30.927999]"
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,"[39.0199996, 50.5139982]"
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3.0,"[20.9599992, 30.927999]"
531.299988,0.0,0.0,141.800003,28.200001,852.099976,893.7000119999999,7.0,"[39.0199996, 50.5139982]"
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,"[50.5139982, 82.599998]"
168.899994,42.200001,124.300003,158.300003,10.8,1080.800049,796.200012,100.0,"[39.0199996, 50.5139982]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,"[50.5139982, 82.599998]"
213.5,0.0,174.199997,159.199997,11.7,1043.599976,771.900024,100.0,"[50.5139982, 82.599998]"
167.0,75.400002,167.0,164.0,7.9,1007.2999880000001,770.099976,56.0,"[50.5139982, 82.599998]"
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,"[30.927999, 39.0199996]"
286.299988,200.899994,0.0,144.699997,11.2,1004.599976,803.700012,28.0,"[50.5139982, 82.599998]"
318.799988,212.5,0.0,155.699997,14.3,852.099976,880.400024,28.0,"[50.5139982, 82.599998]"
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,"[30.927999, 39.0199996]"
218.19999700000002,54.599998,123.800003,140.800003,11.9,1075.699951,792.700012,3.0,"[20.9599992, 30.927999]"
231.80000299999998,0.0,121.599998,174.0,6.7,1056.400024,778.5,100.0,"[39.0199996, 50.5139982]"
255.0,0.0,0.0,192.0,0.0,889.7999880000001,945.0,90.0,"[20.9599992, 30.927999]"
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28.0,"[20.9599992, 30.927999]"
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,"[20.9599992, 30.927999]"
424.0,22.0,132.0,168.0,8.9,822.0,750.0,28.0,"[50.5139982, 82.599998]"
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,14.0,"[20.9599992, 30.927999]"
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,"[20.9599992, 30.927999]"
316.100006,210.69999700000002,0.0,185.699997,0.0,977.0,689.299988,7.0,"[20.9599992, 30.927999]"
277.100006,0.0,97.400002,160.600006,11.8,973.900024,875.599976,14.0,"[39.0199996, 50.5139982]"
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,"[50.5139982, 82.599998]"
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,"[39.0199996, 50.5139982]"
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,180.0,"[39.0199996, 50.5139982]"
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,"[30.927999, 39.0199996]"
212.0,0.0,124.800003,159.0,7.8,1085.400024,799.5,56.0,"[39.0199996, 50.5139982]"
157.0,236.0,0.0,192.0,0.0,935.400024,781.200012,28.0,"[30.927999, 39.0199996]"
170.300003,155.5,0.0,185.699997,0.0,1026.599976,724.299988,7.0,"[2.33, 20.9599992]"
312.700012,144.699997,0.0,127.300003,8.0,999.7000119999999,822.200012,28.0,"[39.0199996, 50.5139982]"
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,"[2.33, 20.9599992]"
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,"[30.927999, 39.0199996]"
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,"[2.33, 20.9599992]"
181.899994,272.799988,0.0,185.699997,0.0,1012.400024,714.299988,7.0,"[2.33, 20.9599992]"
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,"[2.33, 20.9599992]"
255.0,0.0,0.0,192.0,0.0,889.7999880000001,945.0,7.0,"[2.33, 20.9599992]"
401.799988,94.699997,0.0,147.399994,11.4,946.7999880000001,852.099976,91.0,"[50.5139982, 82.599998]"
299.799988,0.0,119.800003,211.5,9.9,878.2000119999999,727.599976,28.0,"[20.9599992, 30.927999]"
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,"[39.0199996, 50.5139982]"
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,"[20.9599992, 30.927999]"
166.800003,250.19999700000002,0.0,203.5,0.0,975.599976,692.599976,90.0,"[39.0199996, 50.5139982]"
252.5,0.0,0.0,185.699997,0.0,1111.599976,784.299988,28.0,"[2.33, 20.9599992]"
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,"[2.33, 20.9599992]"
213.69999700000002,98.099998,24.5,181.699997,6.9,1065.800049,785.400024,14.0,"[20.9599992, 30.927999]"
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,"[50.5139982, 82.599998]"
166.100006,0.0,163.300003,176.5,4.5,1058.599976,780.099976,56.0,"[20.9599992, 30.927999]"
178.0,129.800003,118.599998,179.899994,3.6,1007.2999880000001,746.799988,3.0,"[2.33, 20.9599992]"
210.69999700000002,316.100006,0.0,185.699997,0.0,977.0,689.299988,7.0,"[20.9599992, 30.927999]"
153.0,102.0,0.0,192.0,0.0,888.0,943.099976,90.0,"[20.9599992, 30.927999]"
190.300003,0.0,125.199997,161.899994,9.9,1088.099976,802.599976,100.0,"[39.0199996, 50.5139982]"
277.200012,97.800003,24.5,160.699997,11.2,1061.699951,782.5,28.0,"[50.5139982, 82.599998]"
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,"[20.9599992, 30.927999]"
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,"[30.927999, 39.0199996]"
194.699997,0.0,100.5,165.600006,7.5,1006.400024,905.900024,14.0,"[20.9599992, 30.927999]"
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,28.0,"[39.0199996, 50.5139982]"
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,3.0,"[2.33, 20.9599992]"
213.69999700000002,0.0,174.699997,154.800003,10.2,1053.5,776.400024,3.0,"[2.33, 20.9599992]"
480.0,0.0,0.0,192.0,0.0,936.2000119999999,712.200012,90.0,"[50.5139982, 82.599998]"
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,"[30.927999, 39.0199996]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,7.0,"[39.0199996, 50.5139982]"
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,"[20.9599992, 30.927999]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,3.0,"[30.927999, 39.0199996]"
213.5,0.0,174.199997,154.600006,11.7,1052.300049,775.5,100.0,"[50.5139982, 82.599998]"
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,"[39.0199996, 50.5139982]"
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,"[50.5139982, 82.599998]"
288.0,192.0,0.0,192.0,0.0,932.0,717.799988,28.0,"[30.927999, 39.0199996]"
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,28.0,"[20.9599992, 30.927999]"
288.0,192.0,0.0,192.0,0.0,932.0,717.799988,7.0,"[20.9599992, 30.927999]"
212.0,141.300003,0.0,203.5,0.0,973.400024,750.0,90.0,"[39.0199996, 50.5139982]"
190.300003,0.0,125.199997,166.600006,9.9,1079.0,798.900024,56.0,"[30.927999, 39.0199996]"
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,"[50.5139982, 82.599998]"
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,"[39.0199996, 50.5139982]"
309.899994,142.800003,111.199997,167.800003,22.1,913.900024,651.200012,28.0,"[30.927999, 39.0199996]"
289.0,133.699997,0.0,194.899994,5.5,924.099976,760.099976,28.0,"[39.0199996, 50.5139982]"
153.600006,144.199997,112.300003,220.100006,10.1,923.2000119999999,657.900024,28.0,"[2.33, 20.9599992]"
238.100006,0.0,0.0,185.699997,0.0,1118.800049,789.299988,28.0,"[2.33, 20.9599992]"
295.700012,0.0,95.599998,171.5,8.9,955.099976,859.2000119999999,56.0,"[39.0199996, 50.5139982]"
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,"[30.927999, 39.0199996]"
186.199997,124.099998,0.0,185.699997,0.0,1083.400024,764.299988,28.0,"[2.33, 20.9599992]"
173.5,50.099998,173.5,164.800003,6.5,1006.2000119999999,793.5,14.0,"[30.927999, 39.0199996]"
148.100006,0.0,136.600006,158.100006,16.1,1001.7999880000001,830.099976,28.0,"[2.33, 20.9599992]"
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,"[39.0199996, 50.5139982]"
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,"[30.927999, 39.0199996]"
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,100.0,"[39.0199996, 50.5139982]"
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,"[30.927999, 39.0199996]"
233.80000299999998,0.0,94.599998,197.899994,4.6,947.0,852.2000119999999,14.0,"[20.9599992, 30.927999]"
203.5,305.299988,0.0,203.5,0.0,963.400024,630.0,90.0,"[50.5139982, 82.599998]"
297.200012,0.0,117.5,174.800003,9.5,1022.7999880000001,753.5,100.0,"[50.5139982, 82.599998]"
203.5,135.699997,0.0,185.699997,0.0,1076.199951,759.299988,28.0,"[20.9599992, 30.927999]"
164.199997,0.0,200.100006,181.199997,12.6,849.2999880000001,846.0,28.0,"[2.33, 20.9599992]"
182.0,45.200001,122.0,170.199997,8.2,1059.400024,780.700012,56.0,"[39.0199996, 50.5139982]"
222.399994,0.0,96.699997,189.300003,4.5,967.099976,870.2999880000001,28.0,"[20.9599992, 30.927999]"
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,"[50.5139982, 82.599998]"
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,"[50.5139982, 82.599998]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,56.0,"[50.5139982, 82.599998]"
194.699997,0.0,100.5,165.600006,7.5,1006.400024,905.900024,28.0,"[20.9599992, 30.927999]"
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,"[2.33, 20.9599992]"
277.200012,97.800003,24.5,160.699997,11.2,1061.699951,782.5,100.0,"[50.5139982, 82.599998]"
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,"[2.33, 20.9599992]"
322.5,148.600006,0.0,185.800003,8.5,951.0,709.5,28.0,"[50.5139982, 82.599998]"
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,91.0,"[50.5139982, 82.599998]"
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,"[20.9599992, 30.927999]"
233.80000299999998,0.0,94.599998,197.899994,4.6,947.0,852.2000119999999,28.0,"[20.9599992, 30.927999]"
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,"[2.33, 20.9599992]"
212.5,0.0,100.400002,159.300003,8.7,1007.7999880000001,903.599976,100.0,"[39.0199996, 50.5139982]"
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,"[30.927999, 39.0199996]"
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,"[39.0199996, 50.5139982]"
250.19999700000002,166.800003,0.0,203.5,0.0,977.599976,694.099976,28.0,"[30.927999, 39.0199996]"
170.300003,155.5,0.0,185.699997,0.0,1026.599976,724.299988,28.0,"[20.9599992, 30.927999]"
190.300003,0.0,125.199997,166.600006,9.9,1079.0,798.900024,100.0,"[30.927999, 39.0199996]"
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,"[30.927999, 39.0199996]"
122.599998,183.899994,0.0,203.5,0.0,958.2000119999999,800.099976,28.0,"[20.9599992, 30.927999]"
231.80000299999998,0.0,121.599998,174.0,6.7,1056.400024,778.5,28.0,"[30.927999, 39.0199996]"
213.5,0.0,174.199997,154.600006,11.7,1052.300049,775.5,3.0,"[2.33, 20.9599992]"
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,28.0,"[30.927999, 39.0199996]"
181.399994,0.0,167.0,169.600006,7.6,1055.599976,777.799988,28.0,"[20.9599992, 30.927999]"
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,90.0,"[30.927999, 39.0199996]"
173.5,50.099998,173.5,164.800003,6.5,1006.2000119999999,793.5,28.0,"[30.927999, 39.0199996]"
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,28.0,"[39.0199996, 50.5139982]"
212.5,0.0,100.400002,159.300003,8.7,1007.7999880000001,903.599976,3.0,"[2.33, 20.9599992]"
167.0,75.400002,167.0,164.0,7.9,1007.2999880000001,770.099976,3.0,"[2.33, 20.9599992]"
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,"[50.5139982, 82.599998]"
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,"[30.927999, 39.0199996]"
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,100.0,"[39.0199996, 50.5139982]"
298.100006,0.0,107.5,163.600006,12.8,953.2000119999999,784.0,28.0,"[30.927999, 39.0199996]"
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,"[50.5139982, 82.599998]"
183.899994,122.599998,0.0,203.5,0.0,959.2000119999999,800.0,7.0,"[2.33, 20.9599992]"
323.700012,282.799988,0.0,183.800003,10.3,942.7000119999999,659.900024,7.0,"[39.0199996, 50.5139982]"
165.0,128.5,132.100006,175.100006,8.1,1005.7999880000001,746.599976,3.0,"[2.33, 20.9599992]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,28.0,"[50.5139982, 82.599998]"
284.0,119.699997,0.0,168.300003,7.2,970.400024,794.200012,28.0,"[39.0199996, 50.5139982]"
155.199997,183.899994,143.199997,193.800003,9.2,879.599976,698.5,28.0,"[20.9599992, 30.927999]"
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,"[39.0199996, 50.5139982]"
157.0,236.0,0.0,192.0,0.0,935.400024,781.200012,90.0,"[39.0199996, 50.5139982]"
264.5,111.0,86.5,195.5,5.9,832.599976,790.400024,28.0,"[39.0199996, 50.5139982]"
250.0,0.0,95.699997,187.399994,5.5,956.900024,861.2000119999999,14.0,"[20.9599992, 30.927999]"
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,28.0,"[20.9599992, 30.927999]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,28.0,"[50.5139982, 82.599998]"
374.299988,0.0,0.0,190.199997,6.7,1013.2000119999999,730.400024,28.0,"[39.0199996, 50.5139982]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,"[30.927999, 39.0199996]"
531.299988,0.0,0.0,141.800003,28.200001,852.099976,893.7000119999999,56.0,"[50.5139982, 82.599998]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,28.0,"[50.5139982, 82.599998]"
389.899994,189.0,0.0,145.899994,22.0,944.7000119999999,755.799988,3.0,"[39.0199996, 50.5139982]"
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,"[39.0199996, 50.5139982]"
150.899994,0.0,183.899994,166.600006,11.6,991.2000119999999,772.200012,28.0,"[2.33, 20.9599992]"
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,"[20.9599992, 30.927999]"
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,"[2.33, 20.9599992]"
132.0,206.5,160.899994,178.899994,5.5,866.900024,735.599976,28.0,"[30.927999, 39.0199996]"
214.899994,53.799999,121.900002,155.600006,9.6,1014.2999880000001,780.599976,14.0,"[30.927999, 39.0199996]"
149.5,236.0,0.0,175.800003,12.6,846.7999880000001,892.7000119999999,28.0,"[30.927999, 39.0199996]"
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56.0,"[20.9599992, 30.927999]"
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,28.0,"[20.9599992, 30.927999]"
500.10000599999995,0.0,0.0,200.0,3.0,1124.400024,613.200012,28.0,"[39.0199996, 50.5139982]"
374.0,189.199997,0.0,170.100006,10.1,926.099976,756.700012,91.0,"[50.5139982, 82.599998]"
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,56.0,"[30.927999, 39.0199996]"
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,"[50.5139982, 82.599998]"
317.899994,0.0,126.5,209.699997,5.7,860.5,736.599976,28.0,"[39.0199996, 50.5139982]"
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,3.0,"[2.33, 20.9599992]"
194.699997,0.0,100.5,170.199997,7.5,998.0,901.7999880000001,28.0,"[30.927999, 39.0199996]"
251.399994,0.0,118.300003,188.5,5.8,1028.400024,757.700012,100.0,"[39.0199996, 50.5139982]"
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,"[30.927999, 39.0199996]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,"[50.5139982, 82.599998]"
389.899994,189.0,0.0,145.899994,22.0,944.7000119999999,755.799988,28.0,"[50.5139982, 82.599998]"
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,"[20.9599992, 30.927999]"
212.0,0.0,124.800003,159.0,7.8,1085.400024,799.5,14.0,"[30.927999, 39.0199996]"
152.699997,144.699997,0.0,178.100006,8.0,999.7000119999999,822.200012,28.0,"[2.33, 20.9599992]"
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,"[30.927999, 39.0199996]"
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,"[2.33, 20.9599992]"
122.599998,183.899994,0.0,203.5,0.0,958.2000119999999,800.099976,7.0,"[2.33, 20.9599992]"
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,"[20.9599992, 30.927999]"
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,"[39.0199996, 50.5139982]"
475.0,118.800003,0.0,181.100006,8.9,852.099976,781.5,3.0,"[30.927999, 39.0199996]"
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,14.0,"[2.33, 20.9599992]"
133.100006,210.19999700000002,0.0,195.699997,3.1,949.400024,795.299988,28.0,"[20.9599992, 30.927999]"
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,"[39.0199996, 50.5139982]"
133.0,200.0,0.0,192.0,0.0,927.400024,839.2000119999999,3.0,"[2.33, 20.9599992]"
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,"[20.9599992, 30.927999]"
145.899994,230.5,0.0,202.5,3.4,827.0,871.7999880000001,28.0,"[30.927999, 39.0199996]"
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,100.0,"[50.5139982, 82.599998]"
251.80000299999998,0.0,99.900002,146.100006,12.4,1006.0,899.7999880000001,3.0,"[20.9599992, 30.927999]"
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,"[50.5139982, 82.599998]"
158.600006,148.899994,116.0,175.100006,15.0,953.2999880000001,719.700012,28.0,"[20.9599992, 30.927999]"
250.0,0.0,95.699997,187.399994,5.5,956.900024,861.2000119999999,28.0,"[20.9599992, 30.927999]"
231.80000299999998,0.0,121.599998,174.0,6.7,1056.400024,778.5,14.0,"[20.9599992, 30.927999]"
333.0,0.0,0.0,192.0,0.0,931.2000119999999,842.599976,7.0,"[20.9599992, 30.927999]"
318.799988,212.5,0.0,155.699997,14.3,852.099976,880.400024,3.0,"[20.9599992, 30.927999]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,"[30.927999, 39.0199996]"
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,"[20.9599992, 30.927999]"
246.80000299999998,0.0,125.099998,143.300003,12.0,1086.800049,800.900024,56.0,"[50.5139982, 82.599998]"
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,"[30.927999, 39.0199996]"
165.0,0.0,143.600006,163.800003,0.0,1005.599976,900.900024,28.0,"[20.9599992, 30.927999]"
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,3.0,"[20.9599992, 30.927999]"
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,56.0,"[30.927999, 39.0199996]"
214.899994,53.799999,121.900002,155.600006,9.6,1014.2999880000001,780.599976,100.0,"[50.5139982, 82.599998]"
349.0,0.0,0.0,192.0,0.0,1047.0,806.900024,3.0,"[2.33, 20.9599992]"
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28.0,"[39.0199996, 50.5139982]"
288.399994,121.0,0.0,177.399994,7.0,907.900024,829.5,28.0,"[39.0199996, 50.5139982]"
157.0,236.0,0.0,192.0,0.0,935.400024,781.200012,7.0,"[2.33, 20.9599992]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56.0,"[50.5139982, 82.599998]"
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,"[50.5139982, 82.599998]"
393.0,0.0,0.0,192.0,0.0,940.599976,785.599976,7.0,"[20.9599992, 30.927999]"
436.0,0.0,0.0,218.0,0.0,838.400024,719.700012,28.0,"[20.9599992, 30.927999]"
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56.0,"[50.5139982, 82.599998]"
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,"[50.5139982, 82.599998]"
480.0,0.0,0.0,192.0,0.0,936.2000119999999,712.200012,7.0,"[30.927999, 39.0199996]"
388.600006,97.099998,0.0,157.899994,12.1,852.099976,925.7000119999999,28.0,"[50.5139982, 82.599998]"
181.899994,272.799988,0.0,185.699997,0.0,1012.400024,714.299988,28.0,"[20.9599992, 30.927999]"
298.100006,0.0,107.0,186.399994,6.1,879.0,815.200012,28.0,"[39.0199996, 50.5139982]"
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,"[39.0199996, 50.5139982]"
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,"[2.33, 20.9599992]"
295.700012,0.0,95.599998,171.5,8.9,955.099976,859.2000119999999,28.0,"[39.0199996, 50.5139982]"
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,"[30.927999, 39.0199996]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,56.0,"[50.5139982, 82.599998]"
198.600006,132.399994,0.0,192.0,0.0,978.400024,825.5,90.0,"[30.927999, 39.0199996]"
192.0,288.0,0.0,192.0,0.0,929.7999880000001,716.099976,3.0,"[2.33, 20.9599992]"
397.0,0.0,0.0,185.699997,0.0,1040.599976,734.299988,28.0,"[30.927999, 39.0199996]"
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,"[50.5139982, 82.599998]"
213.69999700000002,0.0,174.699997,154.800003,10.2,1053.5,776.400024,56.0,"[39.0199996, 50.5139982]"
181.399994,0.0,167.0,169.600006,7.6,1055.599976,777.799988,14.0,"[20.9599992, 30.927999]"
213.69999700000002,98.099998,24.5,181.699997,6.9,1065.800049,785.400024,56.0,"[50.5139982, 82.599998]"
313.299988,262.200012,0.0,175.5,8.6,1046.900024,611.799988,7.0,"[39.0199996, 50.5139982]"
251.399994,0.0,118.300003,192.899994,5.8,1043.599976,754.299988,3.0,"[2.33, 20.9599992]"
